Date,Open,High,Low,Close,Volume
10/8/2014,117.029999,117.709999,115.849998,117.470001,10670900
10/9/2014,117.860001,118.260002,117.489998,117.639999,6610500
10/10/2014,117.699997,117.739998,117.190002,117.589996,4651400
10/13/2014,118.139999,118.669998,117.93,118.519997,5396300
10/14/2014,118.580002,118.82,118.349998,118.589996,5174800
10/15/2014,119.230003,120.18,118.589996,118.989998,9453800
10/16/2014,119.019997,119.650002,118.879997,119.220001,6545400
10/17/2014,119.059998,119.230003,118.419998,118.989998,8059000
10/20/2014,119.68,119.860001,119.540001,119.800003,3033700
10/21/2014,120.269997,120.5,119.910004,120.019997,4566100
10/22/2014,119.690002,119.790001,119.25,119.339996,3740200
10/23/2014,118.709999,118.82,117.879997,118.519997,6417500
10/24/2014,118.620003,118.629997,118.120003,118.349998,3610600
10/27/2014,118.18,118.370003,118.010002,118.059998,2443600
10/28/2014,118.480003,118.480003,118.010002,118.099998,3260100
10/29/2014,117.650002,117.910004,116.139999,116.410004,7900800
10/30/2014,115.800003,115.830002,114.940002,115.190002,7852200
10/31/2014,111.830002,112.879997,111.660004,112.660004,18208200
11/3/2014,112.389999,112.68,112,112.150002,6589800
11/4/2014,112.120003,112.709999,112.080002,112.220001,6430100
11/5/2014,109.919998,110.839996,109.669998,109.790001,13560100
11/6/2014,109.919998,110.489998,109.75,109.879997,7019900
11/7/2014,110.779999,113.150002,110.730003,112.970001,10916500
11/10/2014,112.239998,112.239998,110.279999,110.459999,8548500
11/11/2014,111.080002,112.760002,110.870003,112.040001,8603200
11/12/2014,112.050003,112.169998,111.230003,111.5,5133300
11/13/2014,111.889999,112.260002,111.220001,111.669998,4874600
11/14/2014,110.760002,114.720001,110.650002,114.470001,14173600
11/17/2014,113.970001,114.269997,113.559998,114.050003,5441000
11/18/2014,114.860001,115.169998,114.550003,115.050003,5586700
11/19/2014,114.93,115.349998,112.879997,113.68,11997700
11/20/2014,114.57,115.019997,114.089996,114.860001,5607800
11/21/2014,115.580002,115.959999,114.470001,115.389999,6564300
11/24/2014,115.150002,115.370003,114.790001,115.110001,4695000
11/25/2014,115.099998,115.470001,114.900002,115.379997,9051800
11/26/2014,115.25,115.339996,114.980003,115.160004,3184000
11/28/2014,113.529999,113.830002,111.949997,112.110001,9616300
12/1/2014,113.800003,117.360001,113.739998,116.580002,15644000
12/2/2014,115.129997,115.709999,114.720001,115.139999,6378100
12/3/2014,115.68,116.760002,115.559998,116.330002,5758800
12/4/2014,116.010002,116.339996,115.610001,115.879997,3623600
12/5/2014,115.160004,115.18,114.239998,114.43,6331000
12/8/2014,114.970001,116.160004,114.459999,115.779999,5224500
12/9/2014,117.040001,118.989998,116.980003,118.190002,10467200
12/10/2014,118.150002,118.470001,117.809998,117.959999,4277400
12/11/2014,116.980003,118.379997,116.82,117.690002,5214500
12/12/2014,117.389999,117.800003,116.68,117.410004,4736500
12/15/2014,116.220001,116.970001,114.360001,114.389999,8796000
12/16/2014,116.279999,116.5,114.07,114.949997,9174000
12/17/2014,115.099998,115.480003,113.580002,114.269997,9097300
12/18/2014,115.589996,115.809998,114.580002,115.150002,5258100
12/19/2014,115.059998,115.220001,114.769997,114.769997,4652300
12/22/2014,114.809998,114.970001,112.410004,112.550003,7483200
12/23/2014,112.879997,113.32,112.610001,112.739998,7763300
12/24/2014,112.830002,112.919998,112.660004,112.769997,1501600
12/26/2014,114.82,114.980003,114.529999,114.830002,3765600
12/29/2014,114.610001,114.639999,113.230003,113.669998,12963700
12/30/2014,114.989998,116.260002,114.900002,115.199997,7987300
12/31/2014,114.889999,115,113.279999,113.580002,7624200
1/2/2015,112.489998,114.800003,112.32,114.080002,7109600
1/5/2015,114.779999,116,114.730003,115.800003,8168500
1/6/2015,116.220001,117.5,115.800003,117.120003,11232300
1/7/2015,116.470001,116.879997,116.169998,116.43,6434200
1/8/2015,116.449997,116.870003,115.849998,115.940002,7033700
1/9/2015,116.510002,117.339996,116.5,117.260002,7952200
1/12/2015,117.459999,118.709999,117.32,118.559998,8318200
1/13/2015,118.959999,119.190002,117.870003,118.160004,7691300
1/14/2015,119.080002,119.32,117.900002,117.970001,7727400
1/15/2015,120.410004,121.699997,120.339996,120.940002,17692500
1/16/2015,121.730003,123.150002,121.709999,122.519997,14428200
1/20/2015,123.629997,124.599998,123.489998,124.199997,14957400
1/21/2015,125.18,125.339996,123.370003,124.230003,11082700
1/22/2015,125.07,125.580002,124.150002,125.230003,10518400
1/23/2015,124.43,124.5,123.349998,124.230003,6266900
1/26/2015,123.330002,123.349998,122.519997,122.989998,6768600
1/27/2015,123.559998,124.639999,123.510002,124.400002,9584800
1/28/2015,123.519997,123.889999,122.940002,123.419998,8470600
1/29/2015,121.989998,122.290001,120.260002,120.760002,11998000
1/30/2015,121.300003,123.550003,120.919998,123.449997,14555900
2/2/2015,121.839996,123.160004,121.82,122.419998,8885200
2/3/2015,121.739998,121.760002,120.57,121.050003,8246600
2/4/2015,121.629997,122.220001,120.919998,121.580002,5386700
2/5/2015,120.980003,121.830002,120.610001,121.790001,6879900
2/6/2015,119.150002,119.519997,117.949997,118.639999,12949800
2/9/2015,118.830002,119.400002,118.769997,119.169998,5237200
2/10/2015,118.629997,119.059998,118.209999,118.470001,4085300
2/11/2015,118.489998,118.57,117,117.07,6784400
2/12/2015,117.68,117.82,117.089996,117.339996,4344400
2/13/2015,118.050003,118.580002,117.790001,117.980003,4108900
2/17/2015,116.400002,116.540001,115.580002,116.010002,7225200
2/18/2015,115.989998,116.529999,114.989998,116.339996,8320400
2/19/2015,116.400002,116.540001,115.739998,115.940002,6528700
2/20/2015,116.099998,116.459999,115.050003,115.279999,6681700
2/23/2015,115.110001,116.220001,115.07,115.43,4812400
2/24/2015,115,115.550003,114.290001,115.260002,7598600
2/25/2015,115.830002,115.889999,115.330002,115.699997,5032500
2/26/2015,116.540001,116.550003,115.830002,116.07,4025400
2/27/2015,116.739998,117.07,116.160004,116.160004,8255600
3/2/2015,116.5,116.639999,115.620003,115.68,7993300
3/3/2015,116.040001,116.610001,115.349998,115.470001,4738300
3/4/2015,115.699997,115.790001,115.019997,115.110001,4756000
3/5/2015,115.43,116.120003,114.839996,115,5872200
3/6/2015,113.169998,113.260002,111.699997,111.860001,11190800
3/9/2015,112.419998,112.620003,111.949997,111.970001,5534000
3/10/2015,112.089996,112.349998,111.220001,111.419998,7003100
3/11/2015,111.230003,111.25,110.160004,110.75,6550400
3/12/2015,111.150002,111.199997,110.25,110.720001,6631500
3/13/2015,111.099998,111.279999,110.510002,110.879997,4557600
3/16/2015,111.089996,111.209999,110.419998,110.809998,3265300
3/17/2015,109.919998,111.349998,109.769997,110.209999,8914600
3/18/2015,110.330002,112.870003,110.089996,112.370003,12628300
3/19/2015,111.849998,112.580002,111.580002,112.290001,6537700
3/20/2015,112.709999,114,112.669998,113.57,8033400
3/23/2015,113.699997,114.370003,113.489998,114.290001,4234900
3/24/2015,114.349998,114.650002,113.82,114.57,2979300
3/25/2015,115.110001,115.139999,114.650002,114.730003,3021400
3/26/2015,115.730003,115.839996,115.339996,115.480003,5495200
3/27/2015,115.139999,115.360001,114.449997,115.059998,4921300
3/30/2015,113.900002,114.010002,113.540001,113.75,4383900
3/31/2015,113.839996,114.279999,113.410004,113.660004,4383300
4/1/2015,114.559998,115.989998,114.540001,115.599998,7275800
4/2/2015,115.470001,115.720001,114.68,115.279999,3884100
4/6/2015,117.32,117.470001,116.519997,116.690002,5914200
4/7/2015,116.269997,116.510002,115.940002,116.110001,2468500
4/8/2015,115.980003,116.029999,114.900002,115.470001,5568500
4/9/2015,114.800003,114.849998,114.480003,114.669998,4706000
4/10/2015,116,116.190002,115.5,115.970001,3932400
4/13/2015,115.349998,115.389999,114.800003,115.139999,3190100
4/14/2015,114.690002,115.07,114.389999,114.440002,3649200
4/15/2015,114.800003,115.599998,114.470001,115.43,3656000
4/16/2015,115.550003,115.660004,114.639999,115.029999,3132300
4/17/2015,115.379997,115.790001,115.230003,115.599998,3496300
4/20/2015,114.82,114.949997,114.32,114.720001,3902200
4/21/2015,114.720001,115.559998,114.650002,115.379997,3317700
4/22/2015,114.830002,114.959999,113.769997,113.830002,5696000
4/23/2015,113.900002,114.959999,113.809998,114.660004,3459500
4/24/2015,113.959999,114.07,112.769997,113.050003,7152900
4/27/2015,113.870003,115.82,113.669998,115.330002,7487600
4/28/2015,115.360001,116.620003,115.339996,116.330002,8054400
4/29/2015,116.059998,116.389999,115.279999,115.510002,7170400
4/30/2015,113.879997,113.879997,112.959999,113.470001,9440300
5/1/2015,112.419998,113.309998,112.279999,113.080002,7597000
5/4/2015,114.18,114.440002,113.879997,114.099998,3648100
5/5/2015,114.889999,115.110001,114.389999,114.419998,3856500
5/6/2015,114.589996,114.75,114.019997,114.360001,3280700
5/7/2015,113.839996,114.010002,113.32,113.419998,5455100
5/8/2015,114.339996,114.43,113.589996,113.970001,9963700
5/11/2015,114.089996,114.309998,113.080002,113.529999,2916700
5/12/2015,114.099998,114.669998,114.07,114.5,3256700
5/13/2015,115.739998,116.93,115.68,116.550003,11768200
5/14/2015,117.279999,117.75,117.029999,117.18,6923000
5/15/2015,116.800003,117.629997,116.68,117.529999,4447300
5/18/2015,117.779999,117.879997,117.269997,117.519997,5079500
5/19/2015,116.550003,116.730003,115.650002,115.889999,5052100
5/20/2015,116.029999,116.379997,115.760002,116.080002,4432600
5/21/2015,115.529999,116,115.470001,115.690002,2514700
5/22/2015,115.510002,115.93,115.32,115.599998,1779300
5/26/2015,113.839996,114.230003,113.699997,113.910004,5769600
5/27/2015,113.779999,114.019997,113.629997,113.889999,2681100
5/28/2015,113.849998,114.160004,113.209999,114.019997,5266000
5/29/2015,114.139999,114.480003,114,114.099998,3406700
6/1/2015,115.019997,115.5,113.900002,114,8254000
6/2/2015,114.360001,114.650002,114.169998,114.459999,3985700
6/3/2015,114.129997,114.370003,113.080002,113.639999,4886100
6/4/2015,112.980003,113.150002,112.480003,112.839996,5566600
6/5/2015,111.599998,112.389999,111.57,112.239998,5561300
6/8/2015,112.389999,112.660004,112.129997,112.57,3080600
6/9/2015,113.150002,113.230003,112.709999,112.82,3529900
6/10/2015,114.139999,114.139999,113.690002,113.779999,5452900
6/11/2015,113.269997,113.410004,112.919998,113.260002,4434700
6/12/2015,113.059998,113.5,112.959999,113.230003,2998500
6/15/2015,113.279999,114.150002,113.209999,113.730003,5054000
6/16/2015,113.080002,113.449997,112.790001,113.32,4032500
6/17/2015,113.07,114.040001,112.629997,113.849998,6456000
6/18/2015,115.190002,115.610001,114.889999,115.32,8041300
6/19/2015,115.339996,115.459999,114.949997,115.120003,4611600
6/22/2015,113.790001,113.940002,113.339996,113.639999,5763700
6/23/2015,112.959999,113.169998,112.790001,112.889999,4522800
6/24/2015,112.480003,112.739998,112.309998,112.589996,2974700
6/25/2015,112.43,112.709999,112.32,112.440002,2904700
6/26/2015,112.199997,112.68,112.129997,112.559998,4392600
6/29/2015,112.809998,113.230003,112.529999,113.07,5820200
6/30/2015,112.239998,113.050003,111.839996,112.370003,7897000
7/1/2015,112.120003,112.510002,111.940002,111.980003,4409000
7/2/2015,111.660004,111.839996,111.410004,111.760002,3838600
7/6/2015,111.709999,112.580002,111.629997,112.059998,4259800
7/7/2015,111.080002,111.139999,110.050003,110.760002,9073400
7/8/2015,111.379997,111.650002,111.080002,111.089996,5694900
7/9/2015,111.800003,111.93,111.150002,111.360001,3802900
7/10/2015,111.18,111.709999,111.029999,111.489998,3594900
7/13/2015,110.43,111.139999,110.360001,110.989998,4279300
7/14/2015,111,111.080002,110.629997,110.739998,2601000
7/15/2015,110,110.190002,109.580002,110.160004,9286200
7/16/2015,109.669998,110.010002,109.599998,109.760002,4629700
7/17/2015,109.110001,109.160004,108.400002,108.650002,14858300
7/20/2015,106.599998,106.650002,105.620003,105.699997,15751700
7/21/2015,105.809998,106.32,105.25,105.370003,10519800
7/22/2015,104.389999,105.089996,104.18,104.800003,8349200
7/23/2015,104.980003,105.300003,104.199997,104.330002,5779300
7/24/2015,103.610001,105.589996,103.43,105.349998,11572700
7/27/2015,104.940002,105.68,104.660004,104.860001,10690100
7/28/2015,105.089996,105.330002,104.830002,105.019997,5549200
7/29/2015,104.93,105.629997,104.489998,105.169998,5616900
7/30/2015,104.029999,104.970001,103.860001,104.269997,6652000
7/31/2015,105.410004,105.75,104.690002,104.93,6689200
8/3/2015,104.589996,104.82,104.050003,104.099998,3528600
8/4/2015,104.559998,104.75,103.949997,104.309998,3241000
8/5/2015,104.419998,104.5,103.779999,103.93,5041000
8/6/2015,104.150002,104.860001,104.139999,104.389999,3908100
8/7/2015,104.559998,105.379997,104.550003,104.650002,4400900
8/10/2015,105.029999,106.269997,104.919998,105.720001,5892600
8/11/2015,106.489998,106.629997,105.769997,106.260002,4007300
8/12/2015,106.989998,107.910004,106.93,107.75,10022500
8/13/2015,106.949997,107.18,106.709999,106.860001,4761700
8/14/2015,107.07,107.410004,106.540001,106.849998,3497600
8/17/2015,107.370003,107.510002,107,107.129997,5769100
8/18/2015,106.669998,107.330002,106.309998,107.110001,4121800
8/19/2015,107.629997,108.669998,107.629997,108.550003,7035100
8/20/2015,109.809998,110.610001,109.699997,110.440002,12549000
8/21/2015,110.93,111.330002,110.120003,111.129997,13917600
8/24/2015,111.540001,112.120003,109.769997,110.529999,18388700
8/25/2015,110.010002,110.050003,108.720001,109.160004,9974200
8/26/2015,107.720001,108.059998,107.080002,107.669998,10856600
8/27/2015,107.330002,108.040001,107.110001,107.730003,8102100
8/28/2015,108.169998,109.300003,108.120003,108.699997,7558900
8/31/2015,108.190002,108.919998,108.029999,108.82,4253600
9/1/2015,109.629997,109.769997,108.940002,109.199997,7077800
9/2/2015,109.010002,109.339996,108.459999,108.620003,4115700
9/3/2015,107.769997,108.32,107.559998,107.839996,3913100
9/4/2015,107.139999,107.559998,107.07,107.489998,4025000
9/8/2015,107.599998,107.940002,107.309998,107.519997,5982100
9/9/2015,106.639999,106.709999,105.480003,106.129997,8800600
9/10/2015,106.610001,106.699997,106.18,106.379997,6204000
9/11/2015,105.650002,106.199997,105.269997,106.160004,4023900
9/14/2015,105.860001,106.389999,105.779999,106.220001,2350800
9/15/2015,105.830002,106.059998,105.68,105.900002,2896400
9/16/2015,106.599998,107.709999,106.559998,107.309998,5315600
9/17/2015,107.07,108.580002,106.959999,108.410004,8403800
9/18/2015,109.099998,109.379997,108.82,109.209999,6759400
9/21/2015,108.489998,108.660004,108.330002,108.529999,4104800
9/22/2015,107.580002,107.959999,107.440002,107.790001,5483300
9/23/2015,108.540001,108.639999,108.199997,108.220001,2744200
9/24/2015,109.669998,110.82,109.629997,110.489998,11024300
9/25/2015,109.870003,110.029999,109.550003,109.809998,5209500
9/28/2015,108.370003,108.910004,108.269997,108.419998,3809600
9/29/2015,108.239998,108.690002,107.879997,107.980003,4043600
9/30/2015,106.779999,107.080002,106.470001,106.860001,7247800
10/1/2015,106.980003,107.209999,106.629997,106.730003,4278600
10/2/2015,108.540001,109.32,108.540001,108.989998,7730600
10/5/2015,109.139999,109.379997,108.459999,108.769997,5490200
10/6/2015,109.800003,110.260002,109.629997,109.860001,7513900
10/7/2015,109.75,110.139999,109.339996,109.699997,5355500
10/8/2015,109.160004,110.269997,109.059998,109.139999,5038200
10/9/2015,110.540001,111.050003,110.230003,110.870003,7907300
10/12/2015,111.669998,111.730003,111.010002,111.309998,6257900
10/13/2015,111.360001,111.870003,111.279999,111.860001,5149600
10/14/2015,112.629997,113.949997,112.300003,113.809998,10207800
10/15/2015,113.199997,113.989998,112.940002,113.290001,14083900
10/16/2015,113.239998,113.440002,112.43,112.489998,7328000
10/19/2015,112.639999,112.690002,111.889999,112.019997,3959400
10/20/2015,112.379997,113.089996,112.379997,112.730003,4903200
10/21/2015,112.370003,112.370003,111.410004,111.730003,3908800
10/22/2015,111.519997,112.209999,111.43,111.690002,3436400
10/23/2015,111.809998,111.839996,110.959999,111.5,4868400
10/26/2015,111.730003,111.980003,111.330002,111.43,2573500
10/27/2015,111.309998,111.809998,111.290001,111.68,2646100
10/28/2015,112.68,113.25,110.309998,110.75,8201200
10/29/2015,110.230003,110.599998,109.660004,109.720001,5147100
10/30/2015,109.5,109.580002,109.059998,109.300003,5543200
11/2/2015,108.639999,108.839996,108.459999,108.589996,5843300
11/3/2015,107.790001,107.809998,106.68,106.980003,7145300
11/4/2015,107.019997,107.089996,105.919998,105.970001,7366400
11/5/2015,106.010002,106.099998,105.580002,105.639999,5931100
11/6/2015,104.169998,104.419998,104.019997,104.099998,8831900
11/9/2015,104.290001,104.580002,104.190002,104.400002,4129200
11/10/2015,104.089996,104.650002,103.870003,104.18,4450800
11/11/2015,104.089996,104.230003,103.779999,103.830002,3527600
11/12/2015,103.089996,104.32,103.040001,103.849998,6300500
11/13/2015,103.540001,103.739998,103.449997,103.559998,3224200
11/16/2015,103.980003,104.029999,103.519997,103.709999,2951200
11/17/2015,103.379997,103.400002,101.980003,102.339996,8593100
11/18/2015,102.389999,102.949997,102.040001,102.43,5043800
11/19/2015,103.07,104.089996,103.07,103.559998,5087600
11/20/2015,103.580002,103.660004,102.970001,103.089996,5971600
11/23/2015,102.480003,102.75,102.160004,102.260002,4042500
11/24/2015,103.120003,103.25,102.690002,102.940002,3479600
11/25/2015,102.470001,102.690002,102.209999,102.459999,2931300
11/27/2015,101.010002,101.620003,100.989998,101.25,4993600
11/30/2015,101.529999,102.379997,101.519997,101.919998,6773000
12/1/2015,102.300003,102.43,101.809998,102.279999,4645900
12/2/2015,101.349998,101.349998,100.529999,100.690002,10223500
12/3/2015,101.230003,101.970001,100.849998,101.760002,6499900
12/4/2015,102.739998,104.209999,102.650002,104.019997,10670200
12/7/2015,103.32,103.370003,102.5,102.669998,4393500
12/8/2015,103.129997,103.260002,102.529999,102.839996,3412300
12/9/2015,103.629997,103.660004,102.32,102.639999,6026300
12/10/2015,102.510002,102.830002,102.339996,102.550003,3699300
12/11/2015,101.910004,103.32,101.849998,103.110001,6798400
12/14/2015,102.580002,102.720001,101.739998,101.790001,5527200
12/15/2015,101.709999,102.059998,101.410004,101.519997,6831100
12/16/2015,102.589996,103.199997,101.660004,102.75,8292200
12/17/2015,100.919998,100.989998,100.230003,100.5,10156200
12/18/2015,101.349998,102.529999,101.300003,102.040001,8345900
12/21/2015,102.949997,103.519997,102.830002,103.150002,6378900
12/22/2015,103.089996,103.199997,102.559998,102.610001,4061400
12/23/2015,102.400002,102.589996,102.209999,102.309998,2821400
12/24/2015,102.82,103.050003,102.769997,103.050003,1710200
12/28/2015,102.480003,102.599998,102.029999,102.269997,3353600
12/29/2015,102.519997,102.580002,102.110001,102.199997,2832200
12/30/2015,101.470001,101.599998,101.349998,101.419998,3745000
12/31/2015,101.480003,101.720001,101.309998,101.459999,3823600
1/4/2016,103.129997,103.669998,102.489998,102.889999,6440000
1/5/2016,103.129997,103.459999,102.93,103.18,3500300
1/6/2016,104.370003,104.800003,103.93,104.669998,9316600
1/7/2016,105.830002,106.239998,105.190002,106.150002,11730400
1/8/2016,105.480003,105.800003,105.040001,105.68,7678200
1/11/2016,105.470001,105.57,104.709999,104.739998,5905500
1/12/2016,104.089996,104.589996,103.650002,104.209999,5540200
1/13/2016,103.889999,104.82,103.779999,104.720001,7324200
1/14/2016,103.75,104.18,102.5,103.019997,9989100
1/15/2016,104.919998,104.959999,103.970001,104.080002,10052700
1/19/2016,104.059998,104.449997,103.650002,103.980003,4588400
1/20/2016,105.169998,106.160004,104.940002,105.370003,10120900
1/21/2016,104.989998,105.489998,104.519997,105.489998,5425000
1/22/2016,104.93,105.510002,104.760002,105,4185300
1/25/2016,105.760002,106.089996,105.599998,106.080002,6819400
1/26/2016,106.32,107.43,106.260002,107.290001,8431600
1/27/2016,106.860001,107.93,106.650002,107.690002,8273400
1/28/2016,106.550003,106.860001,106.480003,106.540001,5914200
1/29/2016,106.610001,107,106.260002,106.949997,8098700
2/1/2016,107.540001,108.150002,107.529999,108.050003,10471800
2/2/2016,107.919998,108.18,107.349998,108.089996,6656000
2/3/2016,107.910004,109.580002,107.900002,109.25,15785200
2/4/2016,110.449997,110.699997,109.919998,110.57,13192300
2/5/2016,109.790001,112.349998,109.580002,112.32,14777300
2/8/2016,113.669998,114.870003,113.389999,113.830002,28341200
2/9/2016,114.43,114.690002,113.550003,113.580002,17065400
2/10/2016,113.919998,114.519997,112.980003,114.459999,13311100
2/11/2016,118.589996,120.839996,117.769997,119.059998,49139000
2/12/2016,118.120003,118.739998,117.879997,118.360001,16981200
2/16/2016,116,116.309998,114.739998,114.769997,14601700
2/17/2016,115.470001,116.07,114.889999,115.480003,10582400
2/18/2016,115.300003,118.599998,115.290001,118.290001,13586500
2/19/2016,117.260002,117.970001,117.099998,117.580002,15192000
2/22/2016,115.440002,116.190002,115.410004,115.489998,10677800
2/23/2016,116.68,117.419998,116.519997,117.220001,9033400
2/24/2016,119,119.860001,117.349998,117.610001,17938800
2/25/2016,117.620003,118.910004,117.540001,117.919998,12461600
2/26/2016,117.43,117.720001,115.860001,117.110001,12505100
2/29/2016,117.589996,118.699997,117.529999,118.639999,11517500
3/1/2016,118.739998,119.110001,117.339996,117.769997,14139300
3/2/2016,118.339996,118.970001,118.07,118.68,8903000
3/3/2016,118.860001,121.300003,118.809998,120.730003,18634800
3/4/2016,121.129997,122.370003,120.220001,120.540001,16261100
3/7/2016,121.18,121.580002,120.410004,121.139999,9358600
3/8/2016,121.790001,121.879997,120.470001,120.580002,11531000
3/9/2016,119.199997,120.389999,118.839996,119.580002,8672900
3/10/2016,120.5,121.760002,120.419998,121.5,18090200
3/11/2016,121.190002,121.389999,119.360001,119.410004,10812300
3/14/2016,120.269997,120.309998,117.5,117.870003,14236200
3/15/2016,117.779999,118.040001,117.360001,117.959999,9941800
3/16/2016,117.419998,120.760002,117.339996,120.589996,17334000
3/17/2016,121.160004,121.18,120.029999,120.129997,9914300
3/18/2016,119.589996,120.339996,119.510002,119.800003,16965900
3/21/2016,119,119.330002,118.730003,118.959999,7240600
3/22/2016,119.730003,120.160004,118.959999,119.309998,6786800
3/23/2016,116.739998,117.120003,116.160004,116.610001,15993700
3/24/2016,116.769997,116.940002,116.300003,116.330002,6280900
3/28/2016,116.730003,116.910004,116.269997,116.599998,3879100
3/29/2016,117.360001,118.809998,116.800003,118.760002,14087300
3/30/2016,117.879997,118.199997,116.910004,117.099998,10769100
3/31/2016,118.160004,118.389999,117.599998,117.639999,9348200
4/1/2016,116.080002,116.980003,115.550003,116.93,10405400
4/4/2016,116.669998,116.730003,116.07,116.150002,7643700
4/5/2016,117.760002,117.93,117.150002,117.660004,8865900
4/6/2016,116.699997,117.389999,116.260002,116.940002,7415500
4/7/2016,118.650002,118.849998,115,118.610001,11900500
4/8/2016,118.07,118.769997,117.980003,118.43,9078900
4/11/2016,119.470001,120.300003,119.419998,120.029999,9846000
4/12/2016,120.230003,120.349998,119.550003,120.050003,9607900
4/13/2016,119.370003,119.43,118.559998,118.769997,8841500
4/14/2016,118.089996,118.190002,116.949997,117.110001,13125400
4/15/2016,117.330002,118.120003,117.190002,117.919998,7838100
4/18/2016,118.529999,118.559998,117.629997,117.739998,5798400
4/19/2016,119.870003,120.089996,119.370003,119.580002,21031500
4/20/2016,119.669998,120.080002,118.720001,118.970001,10233200
4/21/2016,120.419998,120.550003,119.129997,119.419998,14612800
4/22/2016,118.709999,119.019997,117.279999,117.889999,10047000
4/25/2016,118.139999,118.709999,118.110001,118.230003,4369400
4/26/2016,118.790001,118.889999,118.449997,118.699997,9906800
4/27/2016,118.970001,119.699997,118.43,119.040001,7976400
4/28/2016,119.919998,121.419998,119.730003,121.290001,15133600
4/29/2016,122.43,123.93,122.339996,123.650002,19043900
5/2/2016,123.779999,123.959999,123.050003,123.239998,12137500
5/3/2016,123.730003,123.82,122.510002,122.959999,9063600
5/4/2016,122.849998,123.230003,121.510002,122.209999,9327400
5/5/2016,122.629997,122.730003,121.25,122.07,8846900
5/6/2016,122.830002,123.809998,122.589996,123.18,11366800
5/9/2016,121.199997,121.290001,120.589996,120.650002,9236200
5/10/2016,120.739998,121.379997,120.080002,120.980003,9128500
5/11/2016,121.849998,122.160004,121.379997,122.120003,7590100
5/12/2016,122.019997,122.389999,121,121.160004,7447100
5/13/2016,121.089996,121.860001,120.660004,121.709999,7672800
5/16/2016,122.93,122.970001,121.379997,121.800003,7103000
5/17/2016,121.580002,122.519997,121.480003,122.220001,8619800
5/18/2016,121.220001,121.919998,119.879997,120.099998,13381700
5/19/2016,119,119.980003,118.919998,119.870003,14339700
5/20/2016,120.190002,120.32,119.309998,119.709999,10379400
5/23/2016,118.860001,119.599998,118.75,119.370003,8600100
5/24/2016,118.169998,118.230003,117.25,117.300003,12772000
5/25/2016,116.589996,117.059998,116.32,116.980003,10487300
5/26/2016,117.57,117.629997,116.389999,116.580002,5852100
5/27/2016,116.269997,116.360001,115.290001,115.620003,8686700
5/31/2016,115.760002,116.400002,115.5,116.059998,8187600
6/1/2016,115.970001,116.139999,115.199997,115.940002,8399600
6/2/2016,115.779999,115.970001,115.580002,115.669998,4514900
6/3/2016,118.25,118.889999,118.230003,118.879997,14605100
6/6/2016,118.889999,119.169998,118.459999,118.919998,9887900
6/7/2016,118.5,119.019997,118.410004,118.82,4602900
6/8/2016,120.300003,120.779999,120.230003,120.580002,11661700
6/9/2016,120.610001,121.480003,120.550003,121.25,12174000
6/10/2016,121.550003,122.099998,121.18,121.739998,13940000
6/13/2016,122.800003,122.830002,122.029999,122.639999,12594200
6/14/2016,123,123.059998,122.300003,122.769997,11651700
6/15/2016,122.519997,123.870003,122.379997,123.68,15053000
6/16/2016,125.169998,125.669998,122.230003,122.379997,26635000
6/17/2016,123.260002,124.099998,122.690002,123.949997,15573800
6/20/2016,122.260002,123.330002,122.129997,123.209999,11866200
6/21/2016,121.650002,121.860001,120.769997,120.839996,14585600
6/22/2016,120.830002,121.25,120.68,120.900002,7861000
6/23/2016,120.489998,121.029999,120.059998,120.110001,10704900
6/24/2016,126.620003,126.82,125,126,35782900
6/27/2016,126.440002,127.050003,125.830002,126.68,21228800
6/28/2016,125.559998,126.019997,125.059998,125.32,16001500
6/29/2016,125.910004,126.809998,125.699997,125.839996,12218400
6/30/2016,125.949997,126.519997,125.5,126.470001,15981600
7/1/2016,127.660004,128.419998,127.440002,128.410004,14940700
7/5/2016,128.800003,129.589996,128.169998,129.470001,19026200
7/6/2016,130.5,131.149994,129.820007,130.229996,17376700
7/7/2016,129.820007,130.119995,128.979996,129.740005,16469500
7/8/2016,129.850006,130.520004,128.970001,130.520004,17634200
7/11/2016,129.490005,129.899994,129.160004,129.289993,10855600
7/12/2016,128.520004,128.539993,126.989998,127.150002,26459600
7/13/2016,128,128.429993,127.610001,128.320007,7377700
7/14/2016,126.309998,127.370003,126.029999,127.330002,12132400
7/15/2016,126.379997,127.190002,126.330002,126.839996,13892100
7/18/2016,127.019997,127.5,126.629997,127.040001,8489700
7/19/2016,126.949997,127.349998,126.82,127.209999,5170700
7/20/2016,125.5,126.120003,125.309998,125.389999,11777700
7/21/2016,125.660004,127.370003,125.599998,127.300003,9399200
7/22/2016,126.43,126.519997,126.010002,126.349998,7716000
7/25/2016,125.529999,126.209999,125.110001,125.470001,13139400
7/26/2016,126.089996,126.139999,125.75,126,7613200
7/27/2016,126.790001,128.119995,126.040001,128.029999,16818400
7/28/2016,128.089996,128.199997,127.209999,127.660004,9261800
7/29/2016,128.419998,129.410004,127.879997,128.979996,13708200
8/1/2016,128.570007,129.339996,128.559998,129.220001,7109900
8/2/2016,130.039993,130.550003,129.940002,130.270004,7652800
8/3/2016,129.949997,129.960007,129.270004,129.649994,5010700
8/4/2016,130.009995,130.279999,129.820007,129.869995,4788700
